comment_id,original_text,platform,date_collected
3230,খুবই ভালো কোয়ালিটির পণ্যটি।,TikTok,2026-01-03
3231,গানটা বাজে কিন্তু দাম বেশি। 🙁,Instagram,2026-04-07
3232,পণ্যটি ফাটাফাটি হয়েছে। 🙀,YouTube,2026-02-04
3233,এই অ্যাপটাটা বেশ চলনসই। 🨜,Instagram,2026-03-29
3234,এই সিনেমাটাটা বেশ সেরা। 😩,Daraz,2026-02-26
3235,তাদের ডেলিভারি একদম চলবে। 🦱,TikTok,2026-02-04
3236,এই পণ্যটিটা বেশ খুবই ভালো।,YouTube,2026-04-07
3237,আমার মতে অ্যাপটা জটিল।,YouTube,2026-04-06
3238,আশা করি খাবারটা জঘন্য হবে। 😏,YouTube,2026-01-02
3239,সিনেমাটা সেরা হয়েছে। 😔,Daraz,2026-01-12
3240,সাধারণ কোয়ালিটির ফোনটা।,Instagram,2026-02-17
3241,সিনেমাটা জটিল হয়েছে।,Daraz,2026-01-27
3242,আমার মতে প্যাকেজিং খুবই খারাপ।,Instagram,2026-01-30
3243,গানটা মনমুগ্ধকর কিন্তু দাম বেশি।,TikTok,2026-01-30
3244,তাদের সিনেমাটা একদম দারুণ।,TikTok,2026-01-27
3245,সিনেমাটা মোটামুটি হয়েছে। 🧔,Daraz,2026-01-19
3246,ভিডিওটা ফাটাফাটি হয়েছে।,YouTube,2026-01-30
3247,আমার মতে গানটা ঝাক্কাস। 😧,Instagram,2026-03-23
3248,এই সিনেমাটাটা বেশ মোটামুটি। 🦯,Facebook,2026-03-17
3249,চলবে কোয়ালিটির খাবারটা। 🧑,Instagram,2026-03-11
3250,এই খাবারটাটা বেশ প্রতারণা।,YouTube,2026-01-13
3251,তাদের ভিডিওটা একদম চলনসই। 😌,Daraz,2026-01-27
3252,ভিডিওটা জঘন্য কিন্তু দাম বেশি। 😜,TikTok,2026-01-27
3253,গানটা ঠিক আছে হয়েছে।,Instagram,2026-03-20
3254,আমার মতে গানটা ঠিক আছে।,Daraz,2026-01-03
3255,আশা করি প্যাকেজিং অখাদ্য হবে। 🙊,Facebook,2026-03-29
3256,অ্যাপটা অস্থির কিন্তু দাম বেশি। 🙇,Instagram,2026-03-23
3257,টাকা নষ্ট কোয়ালিটির ভিডিওটা। 👎,Daraz,2026-03-14
3258,আশা করি ফোনটা ঝাক্কাস হবে। 👍,Facebook,2026-01-30
3259,তাদের সিনেমাটা একদম অস্থির।,Daraz,2026-02-15
3260,আমার মতে সিনেমাটা সাধারণ। 🦩,YouTube,2026-03-18
3261,আমার মতে ডেলিভারি মোটামুটি। 🦘,Daraz,2026-04-11
3262,খুবই খারাপ খাবারটা! 😫,Instagram,2026-01-28
3263,দারুণ কোয়ালিটির পণ্যটি। 😨,Instagram,2026-01-29
3264,আমার মতে অ্যাপটা বেকার। 🙍,YouTube,2026-01-22
3265,আমার মতে সিনেমাটা সাধারণ। 😷,Instagram,2026-03-27
3266,সার্ভিসটি মোটামুটি হয়েছে।,TikTok,2026-02-25
3267,তাদের সিনেমাটা একদম খুবই ভালো। 😟,Instagram,2026-04-10
3268,আশা করি ভিডিওটা চলনসই হবে। 🧠,Daraz,2026-01-12
3269,আমার মতে প্যাকেজিং চমৎকার। 😵,Daraz,2026-04-09
3270,গানটা চলবে হয়েছে।,Instagram,2026-02-01
3271,সাধারণ কোয়ালিটির ডেলিভারি। 🧯,YouTube,2026-03-11
3272,খাবারটা দারুণ হয়েছে। 😨,Instagram,2026-02-14
3273,টাকা নষ্ট কোয়ালিটির গানটা। 😮,TikTok,2026-04-07
3274,এই ডেলিভারিটা বেশ খুবই খারাপ।,TikTok,2026-02-21
3275,তাদের পণ্যটি একদম আরও ভালো হতে পারত। 😳,YouTube,2026-01-31
3276,অ্যাপটা সাধারণ কিন্তু দাম বেশি। 🨲,YouTube,2026-02-03
3277,খাবারটা সেরা কিন্তু দাম বেশি। 😉,Facebook,2026-01-24
3278,খুবই খারাপ কোয়ালিটির পণ্যটি।,TikTok,2026-03-11
3279,প্যাকেজিং টাকা নষ্ট কিন্তু দাম বেশি। 😖,TikTok,2026-01-08
3280,ডেলিভারি বেকার কিন্তু দাম বেশি। 😮,Facebook,2026-03-26
3281,আশা করি ফোনটা অসাধারণ হবে।,YouTube,2026-04-04
3282,খাবারটা ভালো না খারাপ না কিন্তু দাম বেশি। 🧵,Facebook,2026-03-23
3283,আশা করি ডেলিভারি অসাধারণ হবে। 😔,YouTube,2026-01-28
3284,বাজে অ্যাপটা! 😫,Daraz,2026-02-10
3285,আশা করি ফোনটা জটিল হবে। 😻,YouTube,2026-03-08
3286,ফালতু সিনেমাটা! 😬,Facebook,2026-02-19
3287,সেরা প্যাকেজিং!,Instagram,2026-03-22
3288,ফালতু খাবারটা! 🙈,TikTok,2026-01-29
3289,সিনেমাটা চলবে কিন্তু দাম বেশি। 🦽,Facebook,2026-03-03
3290,তাদের ফোনটা একদম ঠিক আছে। 🨱,TikTok,2026-04-02
3291,বেকার পণ্যটি! 👎,YouTube,2026-03-17
3292,আশা করি ভিডিওটা সেরা হবে।,YouTube,2026-01-06
3293,আমার মতে পণ্যটি বাজে। 😿,Facebook,2026-03-02
3294,জঘন্য কোয়ালিটির অ্যাপটা।,Facebook,2026-02-19
3295,আমার মতে ফোনটা বাজে। 😞,TikTok,2026-02-17
3296,জঘন্য সার্ভিসটি!,Instagram,2026-01-07
3297,আমার মতে ফোনটা খুবই ভালো।,YouTube,2026-02-11
3298,সিনেমাটা গড়পড়তা হয়েছে। 🥥,YouTube,2026-01-15
3299,অখাদ্য প্যাকেজিং! 😮,Instagram,2026-03-23
3300,ডেলিভারি মনমুগ্ধকর হয়েছে।,Facebook,2026-01-09
3301,বিরক্তিকর পণ্যটি! 😕,Facebook,2026-03-30
3302,ডেলিভারি অখাদ্য হয়েছে। 🙁,Facebook,2026-03-30
3303,আমার মতে পণ্যটি বিরক্তিকর।,TikTok,2026-02-11
3304,পণ্যটি অখাদ্য হয়েছে। 🙋,Daraz,2026-03-06
3305,ডেলিভারি প্রতারণা কিন্তু দাম বেশি। 😬,YouTube,2026-03-29
3306,বাজে কোয়ালিটির প্যাকেজিং।,TikTok,2026-02-05
3307,আশা করি পণ্যটি সাধারণ হবে। 🨛,Instagram,2026-02-25
3308,সাধারণ কোয়ালিটির গানটা। 🦢,TikTok,2026-01-11
3309,পণ্যটি অসাধারণ কিন্তু দাম বেশি। 😝,Instagram,2026-01-18
3310,সিনেমাটা সেরা কিন্তু দাম বেশি। 😠,TikTok,2026-01-02
3311,আরও ভালো হতে পারত সিনেমাটা!,Instagram,2026-02-19
3312,এই পণ্যটিটা বেশ খুবই খারাপ। 😭,Daraz,2026-02-21
3313,অ্যাপটা চলনসই হয়েছে।,Daraz,2026-02-18
3314,তাদের ডেলিভারি একদম বাজে।,Daraz,2026-03-05
3315,তাদের ফোনটা একদম ভালো না খারাপ না।,YouTube,2026-02-13
3316,আশা করি পণ্যটি বাজে হবে। 😫,TikTok,2026-02-09
3317,আশা করি ফোনটা ফালতু হবে। 😡,Daraz,2026-04-09
3318,আমার মতে ভিডিওটা ভালো না খারাপ না। 🥯,Facebook,2026-03-07
3319,আমার মতে খাবারটা জটিল।,YouTube,2026-02-01
3320,জটিল পণ্যটি! 😛,Daraz,2026-04-06
3321,সার্ভিসটি সাধারণ হয়েছে। 🧈,Instagram,2026-03-07
3322,তাদের সিনেমাটা একদম ফাটাফাটি। 😟,Facebook,2026-04-07
3323,ঠিক আছে ফোনটা!,TikTok,2026-03-14
3324,সার্ভিসটি চলবে হয়েছে। 🨌,TikTok,2026-02-19
3325,খাবারটা বেকার কিন্তু দাম বেশি। 😿,Daraz,2026-02-16
3326,খাবারটা জঘন্য কিন্তু দাম বেশি।,Daraz,2026-03-06
3327,আশা করি সিনেমাটা দারুণ হবে।,YouTube,2026-01-17
3328,তাদের সার্ভিসটি একদম ফাটাফাটি। 😤,Facebook,2026-02-01
3329,গড়পড়তা কোয়ালিটির গানটা।,Daraz,2026-02-26
3330,তাদের পণ্যটি একদম বিরক্তিকর। 😪,Daraz,2026-02-11
3331,সার্ভিসটি জঘন্য হয়েছে। 😚,YouTube,2026-01-10
3332,আমার মতে অ্যাপটা ভালো না খারাপ না।,YouTube,2026-02-20
3333,এই ডেলিভারিটা বেশ ফালতু। 😕,YouTube,2026-01-01
3334,আশা করি ডেলিভারি সেরা হবে।,TikTok,2026-02-18
3335,আমার মতে ডেলিভারি টাকা নষ্ট।,TikTok,2026-03-20
3336,আমার মতে খাবারটা ঠিক আছে। 🨢,Daraz,2026-04-11
3337,অ্যাপটা চলনসই হয়েছে।,Facebook,2026-04-06
3338,সেরা কোয়ালিটির ডেলিভারি।,TikTok,2026-03-31
3339,বিরক্তিকর সার্ভিসটি! 😪,TikTok,2026-02-21
3340,তাদের সার্ভিসটি একদম মনমুগ্ধকর। 😙,YouTube,2026-02-28
3341,এই ফোনটাটা বেশ চলনসই। 😰,YouTube,2026-01-28
3342,খাবারটা সাধারণ হয়েছে। 🦯,Facebook,2026-02-07
3343,গানটা খুবই খারাপ কিন্তু দাম বেশি। 😖,Instagram,2026-03-02
3344,আমার মতে সিনেমাটা চমৎকার। 😵,Daraz,2026-02-21
